country,iso_code,date,total_vaccinations_x,people_vaccinated_x,people_fully_vaccinated_x,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred_x,people_vaccinated_per_hundred_x,people_fully_vaccinated_per_hundred_x,daily_vaccinations_per_million,vaccines,source_name,source_website,continent,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations_y,people_vaccinated_y,people_fully_vaccinated_y,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred_y,people_vaccinated_per_hundred_y,people_fully_vaccinated_per_hundred_y,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Italy,ITA,12/28/2020,7962.0,7962.0,,953.0,953.0,0.01,0.01,,16.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2056277.0,8581.0,13174.714,72370.0,445.0,450.85699999999997,34009.508,141.924,217.90099999999998,1196.954,7.36,7.457000000000001,0.9,2565.0,42.423,26497.0,438.24300000000005,,,,,68681.0,26114818.0,431.92199999999997,1.136,128258.0,2.121,0.10300000000000001,9.7,tests performed,7981.0,7981.0,,970.0,970.0,0.01,0.01,,16.0,80.56,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,12/29/2020,8868.0,8868.0,,906.0,930.0,0.01,0.01,,15.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2067487.0,11210.0,12873.857,73029.0,659.0,455.286,34194.914,185.40599999999998,212.925,1207.853,10.899000000000001,7.53,0.97,2549.0,42.159,26211.0,433.51300000000003,,,,,128740.0,26243558.0,434.05199999999996,2.129,124120.0,2.053,0.10400000000000001,9.6,tests performed,8902.0,8902.0,,921.0,946.0,0.01,0.01,,16.0,80.56,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,12/30/2020,13465.0,13465.0,,4597.0,2152.0,0.02,0.02,,36.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2083689.0,16202.0,13201.571000000002,73604.0,575.0,458.42900000000003,34462.885,267.971,218.34599999999998,1217.363,9.51,7.582000000000001,1.05,2528.0,41.812,26094.0,431.57800000000003,,,,,169045.0,26412603.0,436.848,2.7960000000000003,122003.0,2.0180000000000002,0.10800000000000001,9.2,tests performed,13514.0,13514.0,,4612.0,2168.0,0.02,0.02,,36.0,80.56,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,12/31/2020,38626.0,38626.0,,25161.0,7904.0,0.06,0.06,,131.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2107166.0,23477.0,13978.428999999998,74159.0,555.0,465.57099999999997,34851.179,388.295,231.19400000000002,1226.542,9.179,7.7,1.11,2555.0,42.258,25706.0,425.161,,,,,186004.0,26598607.0,439.92400000000004,3.076,120892.0,1.999,0.11599999999999999,8.6,tests performed,38724.0,38724.0,,25210.0,7928.0,0.06,0.06,,131.0,84.26,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/1/2021,49539.0,49539.0,,10913.0,8506.0,0.08,0.08,,141.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2129376.0,22210.0,14431.714,74621.0,462.0,466.0,35218.518,367.339,238.69099999999997,1234.184,7.641,7.707000000000001,1.1,2553.0,42.225,25375.0,419.686,,,,,157524.0,26756131.0,442.529,2.605,121634.0,2.012,0.11900000000000001,8.4,tests performed,49750.0,49750.0,,11026.0,8548.0,0.08,0.08,,141.0,84.26,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/2/2021,87422.0,87422.0,,37883.0,13402.0,0.14,0.14,,222.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2141201.0,11825.0,14634.571000000002,74985.0,364.0,480.714,35414.096,195.578,242.046,1240.204,6.02,7.9510000000000005,1.04,2569.0,42.49,25517.0,422.035,,,,,67174.0,26823305.0,443.64,1.111,119578.0,1.9780000000000002,0.122,8.2,tests performed,88176.0,88176.0,,38426.0,13528.0,0.15,0.15,,224.0,84.26,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/3/2021,122235.0,122235.0,,34813.0,16461.0,0.2,0.2,,272.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2155446.0,14245.0,15392.857,75332.0,347.0,486.714,35649.7,235.60299999999998,254.588,1245.943,5.739,8.05,1.03,2583.0,42.721000000000004,25658.0,424.36699999999996,,,5233.854,86.565,102974.0,26926279.0,445.343,1.703,125735.0,2.08,0.122,8.2,tests performed,123216.0,123216.0,,35040.0,16601.0,0.2,0.2,,275.0,84.26,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/4/2021,189897.0,189897.0,,67662.0,25991.0,0.31,0.31,,430.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2166244.0,10798.0,15709.571000000002,75680.0,348.0,472.85699999999997,35828.292,178.592,259.82599999999996,1251.6989999999998,5.756,7.821000000000001,1.02,2579.0,42.655,25896.0,428.30300000000005,,,,,77993.0,27004272.0,446.63300000000004,1.29,127065.0,2.102,0.124,8.1,tests performed,191388.0,191388.0,,68172.0,26201.0,0.32,0.32,,433.0,84.26,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/5/2021,268702.0,268702.0,,78805.0,37119.0,0.44,0.44,,614.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2181619.0,15375.0,16304.571000000002,76329.0,649.0,471.42900000000003,36082.584,254.293,269.66700000000003,1262.433,10.734000000000002,7.797000000000001,1.05,2569.0,42.49,25964.0,429.42800000000005,,,,,135106.0,27139378.0,448.86800000000005,2.235,127974.0,2.117,0.127,7.8,tests performed,270719.0,270719.0,,79331.0,37402.0,0.45,0.45,,619.0,84.26,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/6/2021,333425.0,333425.0,,64723.0,45709.0,0.55,0.55,,756.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2201945.0,20326.0,16893.714,76877.0,548.0,467.57099999999997,36418.763,336.17900000000003,279.411,1271.496,9.064,7.733,1.09,2571.0,42.523,25745.0,425.806,,,,,178596.0,27317974.0,451.82199999999995,2.9539999999999997,129339.0,2.1390000000000002,0.131,7.7,tests performed,335724.0,335724.0,,65005.0,46030.0,0.56,0.56,,761.0,84.26,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/7/2021,424550.0,424550.0,,91125.0,55132.0,0.7,0.7,,912.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2220361.0,18416.0,16170.714,77291.0,414.0,447.42900000000003,36723.352,304.589,267.453,1278.344,6.847,7.4,1.09,2587.0,42.787,25878.0,428.006,,,,,121275.0,27439249.0,453.82800000000003,2.006,120092.0,1.986,0.135,7.4,tests performed,427315.0,427315.0,,91591.0,55513.0,0.71,0.71,,918.0,80.56,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/8/2021,519155.0,519155.0,,94605.0,67088.0,0.86,0.86,,1110.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2237890.0,17529.0,15502.0,77911.0,620.0,470.0,37013.271,289.918,256.393,1288.598,10.254000000000001,7.773,1.08,2587.0,42.787,25900.0,428.369,,,,,140267.0,27579516.0,456.148,2.32,117626.0,1.945,0.132,7.6,tests performed,522379.0,522379.0,,95064.0,67518.0,0.86,0.86,,1117.0,80.56,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/9/2021,605565.0,605565.0,,86410.0,74020.0,1.0,1.0,,1224.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2257866.0,19976.0,16666.429,78394.0,483.0,487.0,37343.661,330.39,275.652,1296.587,7.989,8.055,1.06,2593.0,42.887,25853.0,427.592,,,,,172119.0,27751635.0,458.994,2.847,132619.0,2.193,0.126,8.0,tests performed,609110.0,609110.0,,86731.0,74419.0,1.01,1.01,,1231.0,80.56,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/10/2021,665633.0,665633.0,,60068.0,77628.0,1.1,1.1,,1284.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2276491.0,18625.0,17292.143,78755.0,361.0,489.0,37651.706,308.046,286.001,1302.557,5.971,8.088,1.03,2615.0,43.25,26042.0,430.718,,,8714.743,144.136,139758.0,27891393.0,461.306,2.312,137873.0,2.28,0.125,8.0,tests performed,669328.0,669328.0,,60218.0,78016.0,1.11,1.11,,1290.0,80.56,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/11/2021,745876.0,745876.0,,80243.0,79426.0,1.23,1.23,,1314.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2289021.0,12530.0,17539.571,79203.0,448.0,503.286,37858.945,207.238,290.093,1309.9669999999999,7.41,8.324,0.98,2642.0,43.696999999999996,26245.0,434.07599999999996,,,,,91656.0,27983049.0,462.82199999999995,1.516,139825.0,2.313,0.125,8.0,tests performed,749768.0,749768.0,,80440.0,79769.0,1.24,1.24,,1319.0,78.7,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/12/2021,826215.0,826215.0,,80339.0,79645.0,1.37,1.37,,1317.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2303263.0,14242.0,17377.714,79819.0,616.0,498.57099999999997,38094.498,235.554,287.416,1320.155,10.187999999999999,8.246,0.97,2636.0,43.598,26348.0,435.779,,,,,141641.0,28124690.0,465.164,2.343,140759.0,2.3280000000000003,0.12300000000000001,8.1,tests performed,830621.0,830621.0,,80853.0,79986.0,1.37,1.37,,1323.0,78.7,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/13/2021,918598.0,918598.0,,92383.0,83596.0,1.52,1.52,,1383.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2319036.0,15773.0,16727.286,80326.0,507.0,492.714,38355.373999999996,260.875,276.659,1328.5410000000002,8.385,8.149,0.97,2579.0,42.655,26104.0,431.74300000000005,,,,,175429.0,28300119.0,468.066,2.9010000000000002,140306.0,2.3209999999999997,0.11900000000000001,8.4,tests performed,923366.0,923366.0,,92745.0,83949.0,1.53,1.53,,1388.0,78.7,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/14/2021,1009792.0,1009792.0,,91194.0,83606.0,1.67,1.67,,1383.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2336279.0,17243.0,16559.714,80848.0,522.0,508.14300000000003,38640.562000000005,285.188,273.887,1337.174,8.634,8.404,0.96,2557.0,42.291000000000004,25667.0,424.51599999999996,,,,,160585.0,28460704.0,470.722,2.656,145922.0,2.4130000000000003,0.113,8.8,tests performed,1015194.0,1015194.0,,91828.0,83983.0,1.68,1.68,,1389.0,78.7,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/15/2021,1097049.0,1097049.0,,87257.0,82556.0,1.81,1.81,,1365.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2352423.0,16144.0,16361.857,81325.0,477.0,487.714,38907.573,267.01099999999997,270.615,1345.0639999999999,7.888999999999999,8.066,0.94,2522.0,41.711999999999996,25363.0,419.48800000000006,,,,,273506.0,28734210.0,475.245,4.524,164956.0,2.728,0.099,10.1,tests performed,1102851.0,1102851.0,,87657.0,82925.0,1.82,1.82,,1372.0,78.7,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/16/2021,1160329.0,1160329.0,,63280.0,79252.0,1.92,1.92,,1311.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2368733.0,16310.0,15838.143,81800.0,475.0,486.57099999999997,39177.33,269.757,261.953,1352.92,7.856,8.048,0.91,2520.0,41.678999999999995,25304.0,418.51199999999994,,,,,261404.0,28995614.0,479.569,4.323,177711.0,2.9389999999999996,0.08900000000000001,11.2,tests performed,1166413.0,1166413.0,,63562.0,79615.0,1.93,1.93,,1317.0,78.7,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/17/2021,1196180.0,1193383.0,2797.0,35851.0,75792.0,1.98,1.97,0.0,1254.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2381277.0,12544.0,14969.428999999998,82177.0,377.0,488.85699999999997,39384.8,207.47,247.585,1359.155,6.235,8.085,0.88,2503.0,41.398,25260.0,417.784,,,7768.141,128.48,211078.0,29206692.0,483.06,3.491,187900.0,3.108,0.08,12.6,tests performed,1202314.0,1199514.0,2800.0,35901.0,76141.0,1.99,1.98,0.0,1259.0,78.7,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/18/2021,1237570.0,1230382.0,7188.0,41390.0,70242.0,2.05,2.03,0.01,1162.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2390102.0,8825.0,14440.143,82554.0,377.0,478.714,39530.76,145.96,238.831,1365.39,6.235,7.917999999999999,0.85,2544.0,42.076,25428.0,420.56300000000005,,,,,158674.0,29365366.0,485.684,2.6239999999999997,197474.0,3.266,0.073,13.7,tests performed,1243864.0,1236665.0,7199.0,41550.0,70585.0,2.06,2.05,0.01,1167.0,78.7,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/19/2021,1269152.0,1260192.0,8960.0,31582.0,63277.0,2.1,2.08,0.01,1047.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2400598.0,10496.0,13905.0,83157.0,603.0,476.85699999999997,39704.357,173.597,229.98,1375.364,9.972999999999999,7.8870000000000005,0.86,2487.0,41.133,25186.0,416.56,,,,,254070.0,29619436.0,489.88699999999994,4.202,213535.0,3.532,0.065,15.4,tests performed,1275586.0,1266605.0,8981.0,31722.0,63566.0,2.11,2.09,0.01,1051.0,78.7,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/20/2021,1298366.0,1284934.0,13432.0,29214.0,54253.0,2.15,2.13,0.02,897.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2414166.0,13568.0,13590.0,83681.0,524.0,479.286,39928.763,224.40599999999998,224.77,1384.03,8.667,7.9270000000000005,0.89,2461.0,40.703,24930.0,412.32599999999996,,,,,279762.0,29899198.0,494.514,4.627,228440.0,3.778,0.059000000000000004,16.8,tests performed,1304835.0,1291374.0,13461.0,29249.0,54496.0,2.16,2.14,0.02,901.0,78.7,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/21/2021,1332575.0,1299786.0,32789.0,34209.0,46112.0,2.2,2.15,0.05,763.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2428221.0,14055.0,13134.571000000002,84202.0,521.0,479.14300000000003,40161.224,232.46099999999998,217.237,1392.6470000000002,8.617,7.925,0.91,2418.0,39.992,24463.0,404.602,,,,,267567.0,30166765.0,498.939,4.425,243723.0,4.031000000000001,0.054000000000000006,18.6,tests performed,1339164.0,1306295.0,32869.0,34329.0,46281.0,2.21,2.16,0.05,765.0,78.7,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/22/2021,1358013.0,1311380.0,46633.0,25438.0,37281.0,2.25,2.17,0.08,617.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2441854.0,13633.0,12775.857,84674.0,472.0,478.42900000000003,40386.705,225.481,211.305,1400.454,7.807,7.912999999999999,0.91,2390.0,39.529,24081.0,398.284,,,,,264728.0,30431493.0,503.31699999999995,4.378,242469.0,4.01,0.053,19.0,tests performed,1364770.0,1318024.0,46746.0,25606.0,37417.0,2.26,2.18,0.08,619.0,78.7,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/23/2021,1396128.0,1316970.0,79158.0,38115.0,33686.0,2.31,2.18,0.13,557.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2455185.0,13331.0,12350.286,85162.0,488.0,480.286,40607.191,220.486,204.266,1408.525,8.071,7.944,,2386.0,39.463,23789.0,393.455,,,,,286331.0,30717824.0,508.05300000000005,4.736000000000001,246030.0,4.069,0.05,19.9,tests performed,1402999.0,1323617.0,79382.0,38229.0,33798.0,2.32,2.19,0.13,559.0,78.7,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/24/2021,1429621.0,1319954.0,109667.0,33493.0,33349.0,2.36,2.18,0.18,552.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2466813.0,11628.0,12219.428999999998,85461.0,299.0,469.14300000000003,40799.511,192.32,202.102,1413.47,4.945,7.7589999999999995,,2400.0,39.694,23709.0,392.13199999999995,,,6162.425,101.92299999999999,216211.0,30934035.0,511.629,3.576,246763.0,4.081,0.05,20.2,tests performed,1436536.0,1326606.0,109930.0,33537.0,33460.0,2.38,2.19,0.18,553.0,78.7,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/25/2021,1497598.0,1324424.0,173174.0,67977.0,37147.0,2.48,2.19,0.29,614.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2475372.0,8559.0,12181.428999999998,85881.0,420.0,475.286,40941.071,141.56,201.47299999999998,1420.4170000000001,6.947,7.861000000000001,,2421.0,40.042,23845.0,394.381,,,,,126931.0,31060966.0,513.729,2.099,242229.0,4.006,0.05,19.9,tests performed,1504568.0,1331080.0,173488.0,68032.0,37243.0,2.49,2.2,0.29,616.0,78.7,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/26/2021,1576750.0,1328541.0,248209.0,79152.0,43943.0,2.61,2.2,0.41,727.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2485956.0,10584.0,12194.0,86422.0,541.0,466.42900000000003,41116.123999999996,175.053,201.68099999999998,1429.365,8.948,7.7139999999999995,,2372.0,39.231,23727.0,392.42900000000003,,,,,256287.0,31317253.0,517.967,4.239,242545.0,4.012,0.05,19.9,tests performed,1583789.0,1335198.0,248591.0,79221.0,44029.0,2.62,2.21,0.41,728.0,78.7,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/27/2021,1646513.0,1334365.0,312148.0,69763.0,49735.0,2.72,2.21,0.52,823.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2501147.0,15191.0,12425.857,86889.0,467.0,458.286,41367.373,251.24900000000002,205.516,1437.089,7.724,7.58,,2352.0,38.900999999999996,23513.0,388.89,,,,,293770.0,31611023.0,522.826,4.859,244546.0,4.045,0.051,19.7,tests performed,1653650.0,1341053.0,312597.0,69861.0,49831.0,2.74,2.22,0.52,824.0,78.7,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/28/2021,1738684.0,1338605.0,400079.0,92171.0,58016.0,2.88,2.21,0.66,960.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2515507.0,14360.0,12469.428999999998,87381.0,492.0,454.14300000000003,41604.878,237.505,206.236,1445.226,8.137,7.511,,2288.0,37.842,23066.0,381.49699999999996,,,,,275579.0,31886602.0,527.384,4.558,245691.0,4.064,0.051,19.7,tests performed,1746003.0,1345364.0,400639.0,92353.0,58120.0,2.89,2.23,0.66,961.0,78.7,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
Italy,ITA,1/29/2021,1834066.0,1342875.0,491191.0,95382.0,68008.0,3.03,2.22,0.81,1125.0,"Moderna, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,Europe,Italy,2529070.0,13563.0,12459.428999999998,87858.0,477.0,454.85699999999997,41829.202000000005,224.32299999999998,206.071,1453.115,7.888999999999999,7.523,,2270.0,37.544000000000004,22667.0,374.898,,,,,268750.0,32155352.0,531.8290000000001,4.445,246266.0,4.073,0.051,19.8,tests performed,1841837.0,1349739.0,492098.0,95834.0,68152.0,3.05,2.23,0.81,1127.0,78.7,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18,83.51,0.88
